T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
1055846, -72, -40, 988, -5180, 6510, -13090
1055866, -38, -36, 943, -2380, 4200, -10430
1055886, -132, -30, 949, 3640, -5600, -5250
1055906, -192, -36, 1002, 7140, -15120, 350
1055926, -147, -6, 1064, -910, -16380, 980
1055946, -57, -1, 1047, -6160, -7840, -1050
1055966, -73, -38, 1014, -210, 700, -4340
1055986, -116, -33, 1026, 3640, -5530, -6160
1056006, -91, -31, 997, -490, -15050, -7420
1056026, -41, -4, 963, -4970, -14280, -10430
1056046, -24, -10, 939, -4480, -11900, -9800
1056066, -83, -34, 1049, 980, -11970, -1400
1056086, -57, -33, 1120, 6370, -15260, 7560
1056106, -13, -7, 1014, 5670, -14070, 6510
1056126, 12, -15, 963, 4270, -8890, 700
1056146, -58, -18, 1069, 9030, -5670, 3220
1056166, -64, -4, 1107, 13650, -12180, 7980
1056186, -35, 6, 1048, 12460, -11550, 6090
1056206, 40, 9, 947, 9380, -3290, 980
1056226, 40, 2, 961, 8120, -560, -2660
1056246, 18, 5, 1026, 15890, -8820, 700
1056266, 19, 0, 1029, 22470, -17500, 3220
1056286, 16, -7, 1037, 17220, -24080, 1330
1056306, 39, -9, 1002, 7210, -22330, -1470
1056326, 58, 9, 992, -3150, -9030, -9240
1056346, 71, 31, 999, -13650, -6510, -15890
1056366, 32, 2, 990, -17570, -11690, -17780
1056386, -49, 0, 983, -14700, -15190, -13510
1056406, -7, 2, 982, -13440, -14770, -11690
1056426, 62, 9, 977, -7840, -980, -9450
1056446, 89, -12, 982, 1610, 18130, -6510
1056466, 45, -30, 999, 7560, 17780, -3010
1056486, 31, 1, 994, 4970, -4900, -1190
1056506, 27, 12, 988, -3220, -25970, -1960
1056526, 80, 23, 1005, -1330, -22260, 1960
1056546, 95, -5, 1023, 6720, 560, 3710
1056566, 29, -19, 991, 12320, 12950, 3780
1056586, -24, 11, 999, 9870, 1260, 3290
1056606, -2, 31, 965, -4830, -8120, 350
1056626, 47, 22, 854, -1190, 18970, -3010
1056646, 67, 24, 875, 2660, 26180, -4690
1056666, -2, 26, 925, 6790, 12320, -3500
1056686, 9, 29, 967, 9310, 280, -1610
1056706, 11, 16, 1055, 10710, 2450, -980
1056726, 48, 20, 1107, 5950, 5880, -7700
1056746, -21, 31, 963, 3430, -2450, -21350
1056766, -64, 16, 739, 7280, -14980, -34860
