T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
14267, -184, -958, 237, -910, 11620, -2310
14287, -179, -949, 236, 630, 11340, -9660
14307, -167, -946, 236, 1470, 11130, -16870
14327, -161, -952, 234, 630, 15470, -16450
14347, -174, -972, 240, 210, 24360, -7420
14367, -192, -994, 247, 1540, 32830, 2800
14387, -202, -1004, 255, 4270, 34440, 3220
14407, -199, -1006, 258, 5460, 30310, -5880
14427, -187, -1001, 251, 1750, 26040, -16240
14447, -183, -991, 246, -2310, 25550, -19670
14467, -182, -974, 242, -2660, 27440, -16030
14487, -183, -959, 241, 770, 27510, -12740
14507, -179, -949, 240, 3010, 24780, -13650
14527, -169, -942, 239, 2590, 20720, -17220
14547, -167, -949, 236, 770, 18550, -17710
14567, -174, -968, 241, -630, 19670, -11480
14587, -187, -981, 247, 1540, 21280, -2450
14607, -196, -990, 256, 4270, 20370, 3290
14627, -195, -992, 257, 3780, 15330, 1050
14647, -188, -985, 249, -1120, 8260, -6580
14667, -177, -967, 241, -5880, 2170, -12180
14687, -172, -952, 237, -7280, -1330, -11830
14707, -172, -946, 235, -6020, -2870, -6860
14727, -173, -946, 238, -2940, -4760, -1750
14747, -174, -954, 241, -770, -7140, 1680
14767, -178, -972, 244, -420, -8890, 4830
14787, -187, -990, 250, -1470, -9660, 8330
14807, -194, -1001, 252, -2520, -9870, 12250
14827, -198, -993, 255, -2170, -11900, 13090
14847, -188, -973, 249, -2030, -16380, 9100
14867, -173, -954, 239, -5250, -21490, 1610
14887, -165, -945, 227, -10290, -24290, -3430
14907, -163, -945, 228, -11690, -23660, -1750
14927, -172, -953, 235, -5880, -21140, 5600
14947, -180, -970, 247, 1470, -17570, 14770
14967, -192, -993, 254, 4480, -14910, 19460
14987, -196, -1015, 254, 1470, -13300, 18900
15007, -198, -1022, 252, -3570, -13020, 14770
15027, -199, -1013, 253, -3780, -13930, 10500
15047, -189, -985, 251, -140, -15400, 7000
15067, -180, -961, 244, 2940, -16870, 2450
15087, -171, -944, 232, -5670, -15120, -6650
15107, -162, -933, 225, -5670, -12390, -6580
15127, -160, -928, 226, -350, -8400, -1960
15147, -166, -937, 232, 5460, -3500, 4480
15167, -178, -957, 241, 5950, 1610, 8610
15187, -189, -980, 247, 2170, 5530, 9030
15207, -191, -996, 249, -1120, 6440, 4690
15227, -187, -1000, 250, -350, 5250, -1260
15247, -191, -1002, 249, -630, 6090, -3640
15267, -188, -982, 251, -770, 7770, -4200
15287, -184, -968, 244, -2310, 8400, -6720
15307, -176, -956, 240, -5320, 8260, -10640
15327, -171, -962, 230, -6090, 8750, -11970
15347, -172, -962, 237, -2170, 10430, -8610
15367, -180, -965, 243, 5250, 12600, -2800
15387, -189, -971, 252, 4480, 14910, 490
15407, -192, -982, 247, -770, 14910, -2030
15427, -186, -985, 244, -6790, 12250, -8540
15447, -180, -978, 242, -5040, 8610, -12670
15467, -178, -975, 245, -210, 7280, -10990
15487, -183, -976, 252, 1820, 8470, -5880
15507, -188, -982, 249, -490, 9590, -2730
15527, -188, -984, 245, -5390, 8890, -3150
15547, -180, -973, 242, -5180, 4900, -6720
15567, -175, -964, 242, -1820, 420, -9450
15587, -174, -960, 243, 280, -1120, -7770
15607, -179, -965, 241, -1540, 630, -2590
15627, -185, -974, 242, -5110, 2450, 2100
15647, -185, -980, 244, -4900, 1050, 3010
15667, -182, -976, 246, -910, -2660, 1680
15687, -183, -977, 248, 2380, -5670, 910
15707, -185, -976, 247, 0, -5670, 2380
15727, -184, -971, 243, -4480, -5320, 3220
15747, -181, -966, 240, -5810, -7210, 1400
15767, -174, -955, 238, -3500, -10290, -910
15787, -170, -950, 240, 280, -12950, -2240
15807, -173, -957, 240, 1330, -12250, 210
15827, -180, -971, 240, -1750, -8750, 4970
15847, -189, -986, 245, -4340, -5600, 9100
15867, -189, -989, 250, -1960, -5180, 10430
15887, -189, -991, 253, 2310, -7210, 8260
15907, -187, -986, 248, 1820, -7980, 5740
15927, -186, -983, 242, -3570, -7210, 3150
15947, -183, -976, 238, -7070, -6160, 1540
15967, -179, -964, 240, -5320, -6090, 840
15987, -176, -958, 240, 3080, -6720, -70
16007, -176, -963, 241, 1820, -4690, 560
16027, -180, -975, 242, -910, -1120, 3010
16047, -186, -980, 245, -280, 1610, 5530
16067, -187, -976, 245, 3080, 1330, 4270
16087, -186, -968, 247, 3360, -420, -770
16107, -177, -960, 243, -700, -1400, -6440
16127, -170, -958, 236, -5040, 140, -7910
16147, -171, -960, 233, -4970, 3710, -3710
