T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
33614, -99, -949, 344, -78680, 8820, 16730
33634, -97, -947, 330, -79030, 13020, 12390
33654, -140, -998, 330, -79730, 13440, 12040
33674, -144, -960, 246, -79870, 15680, 11760
33694, -105, -973, 258, -79870, 16380, 6510
33714, -121, -982, 228, -78960, 15330, -3150
33734, -122, -982, 154, -86310, 14140, -7280
33754, -103, -967, 89, -89950, 10780, -9520
33774, -116, -990, -21, -80010, -1120, -11620
33794, -67, -980, 21, -61810, -5950, -15960
33814, -69, -1000, 28, -39690, -1540, -14210
33834, -74, -999, 22, -26390, 1750, -7630
33854, -87, -1027, 54, -17220, 4830, -2450
33874, -74, -990, 40, -15050, 1260, -840
33894, -78, -1019, 29, -13580, -1050, 1750
33914, -84, -1028, 57, -12320, -1330, 4480
33934, -91, -1011, 34, -12390, -700, 5390
33954, -115, -1031, 2, -10220, 3780, 6510
33974, -118, -1045, 12, -5950, 7210, 7980
33994, -96, -1001, 6, 3010, 7910, 6230
34014, -101, -1010, 4, 13160, 6440, 2870
34034, -119, -1025, -1, 21420, 4830, 2310
34054, -109, -1002, -19, 35350, 6790, 560
34074, -107, -1024, 15, 56070, 13650, -280
34094, -133, -1014, 32, 80430, 25830, 3290
34114, -113, -977, -19, 110320, 36330, 2730
34134, -190, -1026, 138, 157150, 37870, -8610
34154, 130, -930, 317, 226310, 49910, -42980
34174, -322, -719, 687, 278250, 62580, -69160
34194, 83, -809, 604, 270340, 41230, -47880
34214, -80, -800, 572, 195860, -23030, -35210
34234, -72, -771, 638, 147700, -25410, -420
34254, -8, -741, 627, 128800, -32060, 5110
34274, -41, -789, 677, 108430, -37380, 7840
34294, -37, -775, 682, 91910, -25410, 19040
34314, -60, -752, 728, 83160, -18340, 29190
34334, -57, -685, 719, 83510, -11060, 37800
34354, -78, -670, 745, 82390, -4200, 40950
34374, -80, -617, 730, 84490, 4550, 44310
34394, -93, -599, 738, 87150, 1540, 42210
34414, -130, -580, 713, 98140, 1050, 41930
34434, -152, -565, 781, 112140, 770, 49980
34454, -178, -483, 842, 132580, 630, 60130
34474, -252, -490, 953, 162050, 13090, 76300
34494, -282, -447, 1009, 188370, 33250, 87570
34514, -193, -289, 926, 184940, 27160, 70910
34534, -202, -246, 994, 144340, 0, 43400
34554, -205, -237, 1036, 104650, -20860, 39200
34574, -182, -189, 967, 94710, -31010, 43470
34594, -165, -160, 958, 105490, -37450, 44310
34614, -188, -117, 1002, 115010, -27580, 50400
34634, -170, -68, 986, 113260, -16660, 52360
34654, -232, -112, 1059, 96530, -16240, 51870
34674, -207, -69, 1031, 88900, -26530, 46970
34694, -191, -35, 1045, 70910, -36890, 33320
34714, -146, 3, 1010, 53900, -39620, 28560
34734, -93, 59, 963, 45570, -40390, 26180
34754, -84, 75, 936, 51100, -30940, 30310
34774, -65, 98, 947, 49210, -20930, 39340
34794, -138, 31, 1009, 44030, -17710, 44240
34814, -93, 106, 1008, 47880, -25830, 29540
34834, -119, 28, 1072, 61950, -28490, 14210
34854, -84, 190, 993, 96040, -27860, -6650
34874, -36, 297, 913, 145110, -15750, -18900
34894, -91, 335, 967, 164010, 14280, -2170
34914, -78, 397, 954, 156730, 42420, 26040
34934, -144, 339, 970, 138180, 56840, 61600
34954, -140, 364, 903, 133490, 65170, 70980
34974, -150, 447, 908, 121380, 50540, 43610
34994, -214, 486, 879, 116200, 38570, 22890
35014, -217, 548, 849, 105000, 42350, 20370
35034, -155, 621, 814, 85120, 34440, 24920
35054, -113, 688, 782, 85120, 36400, 36890
35074, -202, 631, 834, 91560, 34230, 51520
35094, -175, 597, 876, 98560, 36820, 61040
35114, -149, 641, 732, 83930, 4480, 45290
35134, -154, 682, 762, 69790, -19460, 37730
35154, -84, 765, 723, 64610, -21140, 35630
35174, -86, 732, 724, 63140, -16870, 30940
35194, -87, 697, 704, 67270, 5740, 31290
35214, -136, 735, 703, 65030, 24080, 25340
35234, -154, 731, 662, 55580, 26740, 16660
35254, -34, 774, 554, 43680, 13720, 6860
35274, -156, 844, 658, 38080, 2310, -4130
35294, -74, 756, 565, 57680, 24640, -2030
35314, -137, 786, 612, 66780, 14490, 1050
35334, -130, 803, 530, 66220, 3780, 1470
35354, -52, 823, 439, 60830, -8680, -700
35374, -132, 929, 404, 76860, 9940, -630
35394, -221, 974, 515, 100590, 7000, -8960
35414, -20, 942, 409, 148470, 37100, -18480
35434, -279, 888, 401, 182140, 59710, -24570
35454, -124, 943, 329, 152880, 11480, -22610
35474, -61, 921, 326, 101010, -50400, -35700
35494, -143, 910, 273, 73920, -33600, -41860
35514, -215, 878, 173, 56420, -4830, -23030
35534, -205, 962, 285, 57470, 15960, -14070
35554, -161, 943, 206, 73990, 13860, -25760
35574, -133, 932, 195, 67340, -70, -30240
35594, -164, 889, 237, 73430, 2590, -21350
35614, -161, 925, 152, 63700, 8190, -10780
35634, -262, 959, 91, 53270, 18200, -1120
35654, -352, 897, 143, 59150, 26880, -3220
35674, -172, 915, 62, 47180, 3710, -15190
35694, -181, 950, 91, 46270, -9870, -14910
35714, -200, 983, 84, 54530, -3150, -4060
35734, -253, 922, -155, 56000, 8750, -70
35754, -239, 1012, 2, 80850, 30800, -5110
35774, -239, 1025, 20, 105840, 26810, -12180
35794, -204, 1016, -43, 96040, 15330, -9870
35814, -188, 1022, -143, 75600, 11830, -2380
35834, -260, 1019, -250, 77490, 20510, 4410
35854, -259, 955, -351, 92400, 29960, 2310
35874, -155, 934, -304, 131180, 28770, -4410
35894, -174, 1036, -186, 178570, 24780, -2240
35914, -215, 983, -87, 181720, 13160, 17850
35934, -194, 907, -369, 132580, -280, 30870
35954, -203, 864, -532, 78190, 6650, 25900
35974, -139, 810, -521, 88200, 25900, 15890
35994, -158, 892, -462, 133070, 30590, 12530
36014, -289, 860, -409, 162330, 13090, 21560
36034, -184, 750, -510, 162260, -19250, 26530
36054, -162, 702, -696, 126210, -26740, 12530
36074, -175, 689, -766, 97930, -21560, 6580
