T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
48714, 332, -895, 336, 76930, -119000, -19740
48734, 321, -865, 374, 65450, -180250, 6300
48754, 354, -823, 477, 33180, -157010, 31500
48774, 386, -847, 473, 12880, -143710, 35910
48794, 556, -811, 332, -9520, -191800, 30450
48814, 600, -796, 293, -11830, -197890, 11690
48834, 469, -810, 371, -2730, -95830, 420
48854, 464, -819, 351, 4340, 15190, 770
48874, 406, -881, 267, 7210, 11970, 16310
48894, 367, -929, 176, -7910, -34580, 62440
48914, 363, -1048, 83, -23310, -50190, 98070
48934, 250, -1151, 37, -24430, -28980, 116480
48954, 195, -1119, -76, -37380, 18410, 132020
48974, 51, -986, 7, -48720, 69230, 129990
48994, -50, -962, 54, -56000, 152810, 109340
49014, -89, -996, -58, -76160, 224770, 79870
49034, -80, -1126, -450, -80150, 246890, 65730
49054, -19, -1054, -588, -95550, 136570, 70630
49074, -196, -976, -423, -86870, 78890, 101010
49094, -209, -771, -159, -39060, 109060, 153650
49114, -203, -824, -402, -38710, -15750, 190120
49134, -463, -943, -474, -13300, -4620, 210700
49154, -699, -1002, -499, 43330, 175070, 109480
49174, -703, -1006, -551, 127890, 302960, -19740
49194, -407, -725, -140, 156730, 379610, -113190
49214, -218, -445, 555, 80990, 345450, -65240
49234, -375, -666, 212, -57400, 95760, 152460
49254, -435, -738, -159, -131320, -327110, 327810
49274, -869, -912, -318, -127820, -288890, 355320
49294, -1085, -1052, -856, -106400, -104650, 282030
49314, -1965, -1279, -1064, -18270, 184450, 52430
49334, -843, -756, -971, 127120, 568050, -272300
49354, -991, -871, -383, 185990, 415940, -355880
49374, -548, -689, -642, 68880, 46270, -94500
49394, -644, -646, -343, -13230, -293090, 68670
49414, -400, -695, -325, 22190, -247590, 109060
49434, -421, -618, -13, 69020, -213500, 45290
49454, -464, -644, 117, 85120, -101430, -3360
49474, -286, -679, -32, 76510, -94360, -36680
49494, -251, -696, 7, 89600, -124950, -82880
49514, -395, -729, 265, 111370, 33810, -132720
49534, -391, -807, 348, 132510, 152250, -171220
49554, -386, -902, 386, 130340, 99120, -185570
49574, -371, -943, 443, 68810, 44030, -176820
49594, -328, -949, 397, -18830, -7770, -146790
49614, -232, -962, 158, -110040, -124600, -99750
49634, -290, -988, -18, -195230, -242340, -44240
49654, -341, -980, -246, -262220, -245490, -13440
49674, -260, -845, -549, -302260, -203280, -44940
49694, -205, -709, -809, -302540, -174230, -98840
49714, -241, -660, -931, -289310, -122290, -126700
49734, -127, -597, -1225, -234010, -118020, -112140
49754, -364, -817, -1028, -116550, -249900, -49560
49774, -158, -902, -918, -4410, -265090, 7350
49794, -86, -954, -649, 58100, -198170, -40740
49814, -28, -951, -373, 88060, -53200, -138810
49834, 134, -914, -249, 116760, 96460, -203210
49854, 235, -907, -179, 120610, 110950, -223860
49874, 359, -888, -174, 105420, 79870, -206640
49894, 471, -884, -168, 77420, 29610, -175070
49914, 536, -882, -334, 50120, -21840, -141960
49934, 421, -860, -165, 33250, -38010, -111090
49954, 456, -805, 80, 48090, 59850, -122570
49974, 753, -899, 57, 81060, 206640, -158550
49994, 783, -987, -54, 2940, -46550, -25060
