T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
112342, -262, -1103, 213, 57890, 79380, -122150
112362, -246, -1069, 186, 21980, 93660, -146720
112382, -290, -1051, 198, 28980, 126560, -96880
112402, -325, -1039, 231, 70700, 150150, -30170
112422, -335, -1028, 248, 108290, 149240, -6790
112442, -283, -1004, 222, 115990, 130340, -31850
112462, -212, -953, 193, 99470, 109340, -76440
112482, -173, -903, 184, 88760, 102900, -95620
112502, -186, -881, 183, 88900, 120750, -64190
112522, -226, -858, 208, 90930, 149730, -3290
112542, -249, -845, 209, 73220, 171850, 56420
112562, -229, -818, 177, 46970, 152250, 24150
112582, -184, -760, 165, 53200, 112210, -19180
112602, -121, -703, 166, 77070, 73780, -47600
112622, -84, -679, 177, 78680, 59710, -42840
112642, -101, -709, 180, 52150, 71960, -2800
112662, -147, -788, 187, 17710, 92610, 44310
112682, -215, -884, 206, -3360, 102060, 75810
112702, -289, -982, 233, -4900, 89250, 80990
112722, -298, -1023, 261, 5740, 51940, 45080
112742, -254, -992, 279, 5250, 14140, -8820
112762, -230, -930, 231, -36680, 6860, -37450
112782, -200, -819, 177, -82600, 14630, -44870
112802, -175, -694, 160, -85540, 5390, -57120
112822, -132, -575, 129, -66640, -22960, -87500
112842, -73, -457, 101, -53690, -56000, -130690
112862, -33, -373, 78, -45920, -80220, -164850
112882, 0, -290, 66, -43890, -89250, -177940
112902, 29, -229, 63, -47040, -88410, -173110
112922, 51, -216, 37, -51380, -81340, -149870
112942, 51, -204, 34, -57050, -69160, -107940
112962, 38, -235, 24, -55720, -52710, -58870
112982, 27, -271, 30, -49700, -36330, -18130
113002, 27, -350, 32, -28350, -21070, 7700
113022, 19, -412, 78, 8050, -8050, 26740
