T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
19780, -277, -1151, 169, -90370, -334390, 208950
19800, -301, -1206, 179, -83720, -348180, 222810
19820, -292, -1246, 173, -66430, -369530, 213010
19840, -305, -1259, 182, -49700, -387380, 201460
19860, -310, -1260, 182, -33250, -395290, 204820
19880, -318, -1267, 166, -24010, -398090, 204120
19900, -305, -1261, 157, -12530, -402290, 191870
19920, -300, -1245, 168, 13580, -410200, 172200
19940, -296, -1250, 166, 41370, -413700, 153720
19960, -297, -1265, 160, 47600, -407190, 133910
19980, -297, -1272, 166, 48370, -394800, 115360
20000, -303, -1261, 183, 58940, -382340, 98560
20020, -297, -1241, 169, 65800, -367710, 80920
20040, -274, -1191, 152, 53900, -348810, 52290
20060, -228, -1111, 142, 47460, -331310, 18410
20080, -199, -1053, 132, 47950, -312200, -9450
20100, -184, -1013, 121, 42840, -283360, -22610
20120, -165, -973, 115, 34790, -249060, -27020
20140, -148, -928, 115, 32970, -215390, -30590
20160, -135, -892, 115, 30100, -143780, -34300
20180, -126, -873, 106, 18760, -104720, -33810
20200, -117, -849, 104, 11620, -66430, -34020
20220, -101, -832, 98, 7980, -28490, -33320
20240, -97, -815, 101, 9520, 9870, -25130
20260, -101, -813, 102, 8400, 49070, -11340
20280, -108, -816, 108, 3360, 86730, 280
20300, -113, -837, 109, -4620, 121800, 6300
20320, -124, -867, 114, -14280, 155400, 9800
20340, -141, -914, 120, -21910, 187250, 14840
20360, -165, -965, 132, -28140, 215180, 17570
20380, -186, -1009, 146, -31360, 238770, 16590
20400, -209, -1065, 160, -37310, 258930, 11340
20420, -235, -1127, 172, -47040, 276850, 3220
20440, -262, -1194, 179, -59220, 292110, -9380
20460, -282, -1238, 187, -66220, 302610, -25970
20480, -290, -1260, 199, -65660, 308420, -45150
20500, -305, -1274, 205, -63840, 312130, -63140
20520, -306, -1267, 206, -66360, 313600, -83860
20540, -288, -1244, 201, -66220, 309540, -109970
20560, -274, -1230, 197, -62860, 302890, -134260
20580, -271, -1227, 192, -59710, 299460, -145040
20600, -281, -1229, 194, -54600, 297010, -145600
20620, -283, -1223, 197, -42980, 290150, -145600
20640, -278, -1210, 196, -28560, 277620, -151200
20660, -271, -1190, 193, -14910, 262570, -158200
20680, -253, -1148, 190, -3150, 246960, -163940
20700, -231, -1108, 181, 3570, 232260, -168210
20720, -210, -1068, 165, 3710, 220360, -167440
20740, -198, -1018, 158, 5390, 209860, -156240
20760, -179, -958, 153, 15610, 196700, -139300
20780, -166, -902, 150, 25550, 180180, -125930
20800, -147, -858, 139, 27300, 162540, -115640
20820, -127, -826, 130, 23870, 142940, -107030
20840, -112, -798, 134, 22960, 121450, -96460
